category,food_id,id,name,WATER,FIBSOL,FIBINS,FIBTG,FIB-SDFS,FIB-SDFP,FIB-IDF,STARES,FIB-TDF,
15,15030,2090,＜和生菓子・和半生菓子類＞　まんじゅう　くずまんじゅう　こしあん入り,45.0,(0.1),(2.1),(2.2),-,-,-,-,-,原材料配合割合から推計
15,15162,2091,＜和生菓子・和半生菓子類＞　まんじゅう　くずまんじゅう　つぶしあん入り,45.0,(0.1),(1.2),(1.3),-,-,-,-,-,原材料配合割合から推計
15,15031,2092,＜和生菓子・和半生菓子類＞　まんじゅう　くりまんじゅう　こしあん入り,24.0,(0.3),(3.0),(3.3),-,-,-,-,-,原材料配合割合から推計
15,15163,2093,＜和生菓子・和半生菓子類＞　まんじゅう　くりまんじゅう　つぶしあん入り,24.0,(0.6),(4.1),(4.7),-,-,-,-,-,原材料配合割合から推計
15,15032,2094,＜和生菓子・和半生菓子類＞　まんじゅう　とうまんじゅう　こしあん入り,28.0,(0.3),(1.4),(1.7),-,-,-,-,-,原材料配合割合から推計
15,15164,2095,＜和生菓子・和半生菓子類＞　まんじゅう　とうまんじゅう　つぶしあん入り,28.0,(0.4),(1.9),(2.3),-,-,-,-,-,原材料配合割合から推計
15,15033,2096,＜和生菓子・和半生菓子類＞　まんじゅう　蒸しまんじゅう　こしあん入り,35.0,(0.4),(2.1),(2.4),-,-,-,-,-,原材料配合割合から推計
15,15165,2097,＜和生菓子・和半生菓子類＞　まんじゅう　蒸しまんじゅう　つぶしあん入り,35.0,(0.5),(2.8),(3.4),-,-,-,-,-,原材料配合割合から推計
15,15034,2098,＜和生菓子・和半生菓子類＞　まんじゅう　中華まんじゅう　あんまん　こしあん入り,36.6,(0.6),(2.0),(2.6),-,-,-,-,-,原材料配合割合から推計
15,15166,2099,＜和生菓子・和半生菓子類＞　まんじゅう　中華まんじゅう　あんまん　つぶしあん入り,36.6,(0.7),(2.6),(3.3),-,-,-,-,-,原材料配合割合から推計
15,15035,2100,＜和生菓子・和半生菓子類＞　まんじゅう　中華まんじゅう　肉まん,39.5,(1.1),(2.2),(3.2),-,-,-,-,-,原材料配合割合から推計
15,15036,2101,＜和生菓子・和半生菓子類＞　もなか　こしあん入り,29.0,(0.1),(2.9),(3.1),-,-,-,-,-,原材料配合割合から推計
15,15167,2102,＜和生菓子・和半生菓子類＞　もなか　つぶしあん入り,29.0,(0.5),(5.6),(6.1),-,-,-,-,-,原材料配合割合から推計
15,15037,2103,＜和生菓子・和半生菓子類＞　ゆべし,22.0,(Tr),(0.5),(0.5),-,-,-,-,-,原材料配合割合から推計
15,15038,2104,＜和生菓子・和半生菓子類＞　ようかん　練りようかん,26.0,(0.1),(2.4),(3.1),-,-,-,-,-,原材料配合割合から推計
15,15039,2105,＜和生菓子・和半生菓子類＞　ようかん　水ようかん,57.0,(0.1),(1.7),(2.2),-,-,-,-,-,原材料配合割合から推計
15,15040,2106,＜和生菓子・和半生菓子類＞　ようかん　蒸しようかん,39.5,(0.2),(2.6),(2.8),-,-,-,-,-,原材料配合割合から推計
15,15042,2108,＜和干菓子類＞　芋かりんとう,5.5,(0.7),(1.9),(2.6),-,-,-,-,-,原材料配合割合から推計
15,15043,2109,＜和干菓子類＞　おこし,5.0,(0),(0.4),(0.4),-,-,-,-,-,原材料配合割合から推計
15,15044,2110,＜和干菓子類＞　おのろけ豆,3.0,(0.1),(2.2),(2.3),-,-,-,-,-,原材料配合割合から推計
15,15045,2111,＜和干菓子類＞　かりんとう　黒,3.5,(0.5),(0.7),(1.2),-,-,-,-,-,原材料配合割合から推計
15,15046,2112,＜和干菓子類＞　かりんとう　白,2.5,(0.7),(1.0),(1.7),-,-,-,-,-,原材料配合割合から推計
15,15047,2113,＜和干菓子類＞　ごかぼう,10.0,(0.6),(3.9),(4.5),-,-,-,-,-,原材料配合割合から推計
15,15048,2114,＜和干菓子類＞　小麦粉せんべい　磯部せんべい,4.2,(0.6),(0.7),(1.3),-,-,-,-,-,原材料配合割合から推計
15,15049,2115,＜和干菓子類＞　小麦粉せんべい　かわらせんべい,4.3,(0.6),(0.6),(1.2),-,-,-,-,-,原材料配合割合から推計
15,15050,2116,＜和干菓子類＞　小麦粉せんべい　巻きせんべい,3.5,(0.5),(0.5),(1.0),-,-,-,-,-,原材料配合割合から推計
15,15051,2117,＜和干菓子類＞　小麦粉せんべい　南部せんべい　ごま入り,3.3,(1.4),(2.9),(4.2),-,-,-,-,-,原材料配合割合から推計
15,15052,2118,＜和干菓子類＞　小麦粉せんべい　南部せんべい　落花生入り,3.3,(1.1),(2.4),(3.5),-,-,-,-,-,原材料配合割合から推計
15,15053,2119,＜和干菓子類＞　しおがま,10.0,(Tr),(0.6),(0.6),-,-,-,-,-,原材料配合割合から推計
15,15056,2120,＜和干菓子類＞　ひなあられ　関西風,2.6,(0),(1.3),(1.3),-,-,-,-,-,原材料配合割合から推計
15,15055,2121,＜和干菓子類＞　ひなあられ　関東風,4.7,(0.2),(2.4),(2.5),-,-,-,-,-,原材料配合割合から推計
15,15057,2122,＜和干菓子類＞　米菓　揚げせんべい,4.0,(0),(0.5),(0.5),-,-,-,-,-,原材料配合割合から推計
15,15058,2123,＜和干菓子類＞　米菓　甘辛せんべい,4.5,(Tr),(0.6),(0.6),-,-,-,-,-,原材料配合割合から推計
15,15059,2124,＜和干菓子類＞　米菓　あられ,4.4,(0),(0.8),(0.8),-,-,-,-,-,原材料配合割合から推計
15,15060,2125,＜和干菓子類＞　米菓　しょうゆせんべい,5.9,(0),(0.6),(0.6),-,-,-,-,-,原材料配合割合から推計
15,15062,2127,＜和干菓子類＞　ボーロ　そばボーロ,2.0,(0.6),(1.0),(1.5),-,-,-,-,-,原材料配合割合から推計
15,15063,2128,＜和干菓子類＞　松風,5.3,(0.6),(0.6),(1.2),-,-,-,-,-,原材料配合割合から推計
15,15064,2129,＜和干菓子類＞　みしま豆,1.6,(0.9),(5.1),(6.0),-,-,-,-,-,原材料配合割合から推計
15,15065,2130,＜和干菓子類＞　八つ橋,1.8,(0),(0.3),(0.3),-,-,-,-,-,原材料配合割合から推計
15,15066,2131,＜和干菓子類＞　らくがん　らくがん,3.0,(0),(0.2),(0.2),-,-,-,-,-,原材料配合割合から推計
15,15067,2132,＜和干菓子類＞　らくがん　麦らくがん,2.4,(1.8),(3.6),(5.4),-,-,-,-,-,原材料配合割合から推計
15,15068,2133,＜和干菓子類＞　らくがん　もろこしらくがん,2.5,(0.2),(6.7),(6.9),-,-,-,-,-,原材料配合割合から推計
15,15125,2134,＜菓子パン類＞　揚げパン,27.7,0.8,1.1,1.8,-,-,-,-,-,
15,15069,2135,＜菓子パン類＞　あんパン　こしあん入り,35.5,(0.4),(2.0),(2.5),-,-,-,-,-,原材料配合割合から推計
15,15168,2136,＜菓子パン類＞　あんパン　つぶしあん入り,35.5,(0.6),(2.7),(3.3),-,-,-,-,-,原材料配合割合から推計
15,15126,2137,＜菓子パン類＞　あんパン　薄皮タイプ　こしあん入り,37.4,(0.4),(2.0),(2.4),-,-,-,-,-,原材料配合割合から推計
15,15169,2138,＜菓子パン類＞　あんパン　薄皮タイプ　つぶしあん入り,37.4,(0.6),(2.6),(3.2),-,-,-,-,-,原材料配合割合から推計
15,15127,2139,＜菓子パン類＞　カレーパン　皮及び具,41.3,(0.6),(1.0),(1.6),-,-,-,-,-,原材料配合割合から推計
15,15128,2140,＜菓子パン類＞　カレーパン　皮のみ,30.8,0.6,0.7,1.3,-,-,-,-,-,
15,15129,2141,＜菓子パン類＞　カレーパン　具のみ,64.5,0.6,1.7,2.4,-,-,-,-,-,
15,15070,2142,＜菓子パン類＞　クリームパン,35.5,(0.5),(0.8),(1.3),-,-,-,-,-,原材料配合割合から推計
15,15130,2143,＜菓子パン類＞　クリームパン　薄皮タイプ,52.2,(0.3),(0.4),(0.6),-,-,-,-,-,原材料配合割合から推計
15,15071,2144,＜菓子パン類＞　ジャムパン,32.0,(0.7),(0.9),(1.6),-,-,-,-,-,原材料配合割合から推計
15,15072,2145,＜菓子パン類＞　チョココロネ,33.5,(0.4),(0.7),(1.1),-,-,-,-,-,原材料配合割合から推計
15,15131,2146,＜菓子パン類＞　チョコパン　薄皮タイプ,35.0,(0.3),(0.5),(0.8),-,-,-,-,-,原材料配合割合から推計
15,15132,2147,＜菓子パン類＞　メロンパン,20.9,(0.9),(0.8),(1.7),-,-,-,-,-,原材料配合割合から推計
15,15181,2148,＜菓子パン類＞　菓子パン　あんなし,30.7,(0.7),(1.0),(1.7),-,-,-,-,-,原材料配合割合から推計
15,15073,2149,＜ケーキ・ペストリー類＞　シュークリーム,56.3,(0.1),(0.2),(0.3),-,-,-,-,-,原材料配合割合から推計
15,15074,2150,＜ケーキ・ペストリー類＞　スポンジケーキ,32.0,(0.3),(0.4),(0.7),-,-,-,-,-,原材料配合割合から推計
15,15075,2151,＜ケーキ・ペストリー類＞　ショートケーキ　果実なし,35.0,(0.3),(0.3),(0.6),-,-,-,-,-,原材料配合割合から推計
15,15170,2152,＜ケーキ・ペストリー類＞　ショートケーキ　いちご,35.0,(0.4),(0.5),(0.9),-,-,-,-,-,原材料配合割合から推計
15,15133,2153,＜ケーキ・ペストリー類＞　タルト　（洋菓子）,50.3,(0.6),(0.8),(1.4),-,-,-,-,-,原材料配合割合から推計
15,15134,2154,＜ケーキ・ペストリー類＞　チーズケーキ　ベイクドチーズケーキ,46.1,(0.1),(0.1),(0.2),-,-,-,-,-,原材料配合割合から推計
15,15135,2155,＜ケーキ・ペストリー類＞　チーズケーキ　レアチーズケーキ,43.1,(0.2),(0.1),(0.3),-,-,-,-,-,原材料配合割合から推計
15,15182,2156,＜ケーキ・ペストリー類＞　デニッシュペストリー　アメリカンタイプ　プレーン,31.3,(0.8),(1.4),(2.1),-,-,-,-,-,原材料配合割合から推計
15,15076,2157,＜ケーキ・ペストリー類＞　デニッシュペストリー　デンマークタイプ　プレーン　,25.5,(1.0),(1.7),(2.7),-,-,-,-,-,原材料配合割合から推計
15,15183,2158,＜ケーキ・ペストリー類＞　デニッシュペストリー　アメリカンタイプ　あん入り　こしあん,32.8,(0.5),(2.3),(2.9),-,-,-,-,-,原材料配合割合から推計
15,15184,2159,＜ケーキ・ペストリー類＞　デニッシュペストリー　アメリカンタイプ　あん入り　つぶしあん,34.6,(0.7),(3.0),(3.6),-,-,-,-,-,原材料配合割合から推計
15,15171,2160,＜ケーキ・ペストリー類＞　デニッシュペストリー　デンマークタイプ　あん入り　こしあん,25.5,(0.7),(2.7),(3.3),-,-,-,-,-,原材料配合割合から推計
15,15172,2161,＜ケーキ・ペストリー類＞　デニッシュペストリー　デンマークタイプ　あん入り　つぶしあん,25.5,(0.8),(3.4),(4.2),-,-,-,-,-,原材料配合割合から推計
15,15185,2162,＜ケーキ・ペストリー類＞　デニッシュペストリー　アメリカンタイプ　あん入り　カスタードクリーム,42.8,(0.5),(0.9),(1.4),-,-,-,-,-,原材料配合割合から推計
15,15173,2163,＜ケーキ・ペストリー類＞　デニッシュペストリー　デンマークタイプ　あん入り　カスタードクリーム,25.5,(0.8),(1.3),(2.1),-,-,-,-,-,原材料配合割合から推計
15,15077,2164,＜ケーキ・ペストリー類＞　ドーナッツ　イーストドーナッツ　プレーン,27.5,(0.6),(0.9),(1.5),-,-,-,-,-,原材料配合割合から推計
15,15174,2165,＜ケーキ・ペストリー類＞　ドーナッツ　イーストドーナッツ　あん入り　こしあん,27.5,(0.4),(2.1),(2.6),-,-,-,-,-,原材料配合割合から推計
15,15175,2166,＜ケーキ・ペストリー類＞　ドーナッツ　イーストドーナッツ　あん入り　つぶしあん,27.5,(0.6),(2.8),(3.4),-,-,-,-,-,原材料配合割合から推計
15,15176,2167,＜ケーキ・ペストリー類＞　ドーナッツ　イーストドーナッツ　あん入り　カスタードクリーム,27.5,(0.5),(0.7),(1.2),-,-,-,-,-,原材料配合割合から推計
15,15078,2168,＜ケーキ・ペストリー類＞　ドーナッツ　ケーキドーナッツ　プレーン,20.0,(0.6),(0.6),(1.2),-,-,-,-,-,原材料配合割合から推計
15,15177,2169,＜ケーキ・ペストリー類＞　ドーナッツ　ケーキドーナッツ　あん入り　こしあん,20.0,(0.3),(2.1),(2.4),-,-,-,-,-,原材料配合割合から推計
15,15178,2170,＜ケーキ・ペストリー類＞　ドーナッツ　ケーキドーナッツ　あん入り　つぶしあん,20.0,(0.5),(2.9),(3.4),-,-,-,-,-,原材料配合割合から推計
15,15179,2171,＜ケーキ・ペストリー類＞　ドーナッツ　ケーキドーナッツ　あん入り　カスタードクリーム,20.0,(0.3),(0.4),(0.7),-,-,-,-,-,原材料配合割合から推計
15,15079,2172,＜ケーキ・ペストリー類＞　パイ　パイ皮,32.0,(0.6),(0.7),(1.3),-,-,-,-,-,原材料配合割合から推計
15,15080,2173,＜ケーキ・ペストリー類＞　パイ　アップルパイ,45.0,(0.4),(0.7),(1.2),-,-,-,-,-,原材料配合割合から推計
15,15081,2174,＜ケーキ・ペストリー類＞　パイ　ミートパイ,36.2,(0.7),(1.1),(1.8),-,-,-,-,-,原材料配合割合から推計
15,15082,2175,＜ケーキ・ペストリー類＞　バターケーキ,20.0,(0.3),(0.4),(0.7),-,-,-,-,-,原材料配合割合から推計
15,15083,2176,＜ケーキ・ペストリー類＞　ホットケーキ,40.0,(0.5),(0.6),(1.1),-,-,-,-,-,原材料配合割合から推計
15,15084,2177,＜ケーキ・ペストリー類＞　ワッフル　カスタードクリーム入り,45.9,(0.4),(0.4),(0.8),-,-,-,-,-,原材料配合割合から推計
15,15085,2178,＜ケーキ・ペストリー類＞　ワッフル　ジャム入り,33.0,(0.7),(0.7),(1.3),-,-,-,-,-,原材料配合割合から推計
15,15136,2180,＜デザート菓子類＞　牛乳寒天,85.2,(0),(0),(0.5),-,-,-,-,-,原材料配合割合から推計
15,15142,2181,＜デザート菓子類＞　こんにゃくゼリー,83.2,(0.8),(0),(0.8),-,-,-,-,-,原材料配合割合から推計
15,15087,2182,＜デザート菓子類＞　ゼリー　オレンジ,77.6,(0.2),(0),(0.2),-,-,-,-,-,原材料配合割合から推計
15,15092,2187,＜ビスケット類＞　ウエハース,2.1,0.7,0.5,1.2,-,-,-,-,-,
15,15141,2188,＜ビスケット類＞　ウエハース　クリーム入り,2.7,(0.9),(1.2),(2.1),-,-,-,-,-,原材料配合割合から推計
15,15093,2189,＜ビスケット類＞　クラッカー　オイルスプレークラッカー,2.7,1.5,0.6,2.1,-,-,-,-,-,
15,15094,2190,＜ビスケット類＞　クラッカー　ソーダクラッカー,3.1,1.3,0.8,2.1,-,-,-,-,-,
15,15095,2191,＜ビスケット類＞　サブレ,3.1,(0.6),(0.7),(1.3),-,-,-,-,-,原材料配合割合から推計
15,15054,2192,＜ビスケット類＞　中華風クッキー,3.0,(0.5),(0.6),(1.1),-,-,-,-,-,原材料配合割合から推計
15,15097,2193,＜ビスケット類＞　ビスケット　ハードビスケット,2.6,1.6,0.7,2.3,-,-,-,-,-,
15,15098,2194,＜ビスケット類＞　ビスケット　ソフトビスケット,3.2,0.9,0.5,1.4,-,-,-,-,-,
15,15099,2195,＜ビスケット類＞　プレッツェル,1.0,1.6,1.0,2.6,-,-,-,-,-,
15,15096,2196,＜ビスケット類＞　リーフパイ,2.5,0.8,0.9,1.7,-,-,-,-,-,
15,15100,2197,＜ビスケット類＞　ロシアケーキ,4.0,(0.5),(1.3),(1.8),-,-,-,-,-,原材料配合割合から推計
15,15101,2198,＜スナック類＞　小麦粉あられ,2.0,(1.1),(1.2),(2.3),-,-,-,-,-,原材料配合割合から推計
15,15102,2199,＜スナック類＞　コーンスナック,0.9,0.2,0.8,1.0,-,-,-,-,-,
15,15103,2200,＜スナック類＞　ポテトチップス　ポテトチップス,2.0,1.1,3.1,4.2,-,-,-,-,-,
15,15104,2201,＜スナック類＞　ポテトチップス　成形ポテトチップス,2.2,1.9,2.9,4.8,-,-,-,-,-,
15,15107,2204,＜キャンデー類＞　ゼリーキャンデー,16.0,-,(0),(0.9),-,-,-,-,-,原材料配合割合から推計
15,15108,2205,＜キャンデー類＞　ゼリービーンズ,9.5,(0),(0),(0.9),-,-,-,-,-,原材料配合割合から推計
15,15112,2208,＜キャンデー類＞　ブリットル,1.5,(0.1),(3.4),(3.6),-,-,-,-,-,原材料配合割合から推計
15,15137,2211,＜チョコレート類＞　アーモンドチョコレート,2.0,(0.9),(5.2),(6.1),-,-,-,-,-,原材料配合割合から推計
15,15114,2212,＜チョコレート類＞　カバーリングチョコレート,2.0,(1.2),(2.0),(3.2),-,-,-,-,-,原材料配合割合から推計
15,15186,2212-1,＜チョコレート類＞　スイートチョコレート,0.6,-,-,-,1.1,1.2,5.4,0.2,7.7,
15,15187,2212-2,＜チョコレート類＞　スイートチョコレート　カカオ増量,0.9,-,-,-,0.8,2.1,10.2,0.4,13.1,
15,15115,2213,＜チョコレート類＞　ホワイトチョコレート,0.8,0.6,0,0.6,-,-,-,-,-,
15,15116,2214,＜チョコレート類＞　ミルクチョコレート,0.5,1.0,2.9,3.9,-,-,-,-,-,
15,15138,2219,＜その他＞　カスタードクリーム,61.8,(0.1),(0.1),(0.2),-,-,-,-,-,原材料配合割合から推計
15,15139,2220,＜その他＞　しるこ　こしあん,46.1,(0.1),(3.1),(3.2),-,-,-,-,-,原材料配合割合から推計
15,15140,2221,＜その他＞　しるこ　つぶしあん,54.5,(0.4),(3.9),(4.3),-,-,-,-,-,原材料配合割合から推計
15,15180,2222,＜その他＞　チョコレートクリーム,14.6,(0.2),(0.5),(0.6),-,-,-,-,-,原材料配合割合から推計
16,16001,2223,＜アルコール飲料類＞　（醸造酒類）　清酒　普通酒,82.4,0,0,0,-,-,-,-,-,
16,16002,2224,＜アルコール飲料類＞　（醸造酒類）　清酒　純米酒,83.7,0,0,0,-,-,-,-,-,
16,16003,2225,＜アルコール飲料類＞　（醸造酒類）　清酒　本醸造酒,82.8,0,0,0,-,-,-,-,-,
16,16004,2226,＜アルコール飲料類＞　（醸造酒類）　清酒　吟醸酒,83.6,0,0,0,-,-,-,-,-,
16,16005,2227,＜アルコール飲料類＞　（醸造酒類）　清酒　純米吟醸酒,83.5,0,0,0,-,-,-,-,-,
16,16006,2228,＜アルコール飲料類＞　（醸造酒類）　ビール　淡色,92.8,0,0,0,-,-,-,-,-,
16,16007,2229,＜アルコール飲料類＞　（醸造酒類）　ビール　黒,91.6,0.2,0,0.2,-,-,-,-,-,
16,16008,2230,＜アルコール飲料類＞　（醸造酒類）　ビール　スタウト,88.4,0.3,0,0.3,-,-,-,-,-,
16,16009,2231,＜アルコール飲料類＞　（醸造酒類）　発泡酒,92.0,0,0,0,-,-,-,-,-,
16,16012,2234,＜アルコール飲料類＞　（醸造酒類）　ぶどう酒　ロゼ,87.4,0,0,0,-,-,-,-,-,
16,16013,2235,＜アルコール飲料類＞　（醸造酒類）　紹興酒,78.8,Tr,0,Tr,-,-,-,-,-,
16,16059,2256,＜アルコール飲料類＞　（混成酒類）　缶チューハイ　レモン風味,91.4,Tr,Tr,0.1,-,-,-,-,-,
16,16033,2257,＜茶類＞　（緑茶類）　玉露　茶,3.1,5.0,38.9,43.9,-,-,-,-,-,
16,16035,2259,＜茶類＞　（緑茶類）　抹茶　茶,5.0,6.6,31.9,38.5,-,-,-,-,-,
16,16036,2260,＜茶類＞　（緑茶類）　せん茶　茶,2.8,3.0,43.5,46.5,-,-,-,-,-,
16,16062,2262-1,＜茶類＞　（緑茶類）　番茶　茶,2.8,-,-,-,1.8,6.0,30.7,-,38.5,
16,16063,2263-1,＜茶類＞　（緑茶類）　ほうじ茶　茶,1.8,-,-,-,2.0,6.9,40.4,-,49.3,
16,16041,2265,＜茶類＞　（緑茶類）　玄米茶　浸出液,99.9,0,0,0,-,-,-,-,-,
16,16043,2267,＜茶類＞　（発酵茶類）　紅茶　茶,6.2,4.4,33.7,38.1,-,-,-,-,-,
16,16048,2272,＜コーヒー・ココア類＞　ココア　ピュアココア,4.0,5.6,18.3,23.9,-,-,-,-,-,
16,16049,2273,＜コーヒー・ココア類＞　ココア　ミルクココア,1.6,1.3,4.2,5.5,-,-,-,-,-,
16,16056,2274,＜その他＞　青汁　ケール,2.3,12.8,15.2,28.0,-,-,-,-,-,
16,16050,2275,＜その他＞　甘酒,79.7,0.1,0.3,0.4,-,-,-,-,-,
16,16051,2276,＜その他＞　昆布茶,1.4,2.0,0.8,2.8,-,-,-,-,-,
16,16057,2277,＜その他＞　スポーツドリンク,94.7,Tr,0,Tr,-,-,-,-,-,
17,17001,2284,＜調味料類＞　（ウスターソース類）　ウスターソース,61.3,0.3,0.2,0.5,-,-,-,-,-,
17,17002,2285,＜調味料類＞　（ウスターソース類）　中濃ソース,60.9,0.5,0.5,1.0,-,-,-,-,-,
17,17003,2286,＜調味料類＞　（ウスターソース類）　濃厚ソース,60.7,0.5,0.5,1.0,-,-,-,-,-,
17,17085,2287,＜調味料類＞　（ウスターソース類）　お好み焼きソース,58.1,0.4,0.5,0.9,-,-,-,-,-,
17,17004,2288,＜調味料類＞　（辛味調味料類）　トウバンジャン,69.7,0.6,3.7,4.3,-,-,-,-,-,
17,17139,2294,＜調味料類＞　（しょうゆ類）　うすくちしょうゆ　低塩,70.9,-,-,-,-,-,(Tr),Tr,(Tr),不溶性食物繊維： 難消化性でん粉量から推計
17,17017,2310,＜調味料類＞　（食酢類）　果実酢　ぶどう酢,93.7,0,0,0,-,-,-,-,-,
17,17130,2312,＜調味料類＞　（だし類）　あごだし,99.8,Tr,0,Tr,-,-,-,-,-,
17,17019,2313,＜調味料類＞　（だし類）　かつおだし　荒節,99.4,0,0,0,-,-,-,-,-,
17,17131,2314,＜調味料類＞　（だし類）　かつおだし　本枯れ節,99.4,0,0,0,-,-,-,-,-,
17,17132,2316,＜調味料類＞　（だし類）　昆布だし　煮出し,98.1,0.1,0,0.1,-,-,-,-,-,
17,17148,2318,＜調味料類＞　（だし類）　かつお・昆布だし　本枯れ節・昆布だし,99.2,Tr,-,Tr,-,-,-,-,-,
17,17027,2324,＜調味料類＞　（だし類）　固形ブイヨン,0.8,0.3,0,0.3,-,-,-,-,-,
17,17028,2327,＜調味料類＞　（だし類）　顆粒和風だし,1.6,0,0,0,-,-,-,-,-,
17,17143,2333,＜調味料類＞　（だし類）　ラーメンスープ　濃縮　みそ味　ストレートみそ味,48.4,(0.2),(1.3),(1.6),-,-,-,-,-,原材料配合割合から推計
17,17095,2335,＜調味料類＞　（調味ソース類）　エビチリの素,85.8,(0.2),(0.5),(0.6),-,-,-,-,-,原材料配合割合から推計
17,17031,2336,＜調味料類＞　（調味ソース類）　オイスターソース,61.6,0.2,0,0.2,-,-,-,-,-,
17,17133,2338,＜調味料類＞　（調味ソース類）　魚醤油　いかなごしょうゆ,63.0,Tr,0,Tr,-,-,-,-,-,
17,17134,2339,＜調味料類＞　（調味ソース類）　魚醤油　いしる　（いしり）,61.2,0.3,Tr,0.3,-,-,-,-,-,
17,17135,2340,＜調味料類＞　（調味ソース類）　魚醤油　しょっつる,69.4,0.1,Tr,0.1,-,-,-,-,-,
17,17097,2342,＜調味料類＞　（調味ソース類）　ごま酢,53.2,(0.4),(1.5),(1.9),-,-,-,-,-,原材料配合割合から推計
17,17098,2343,＜調味料類＞　（調味ソース類）　ごまだれ,40.7,(0.5),(2.5),(3.0),-,-,-,-,-,原材料配合割合から推計
17,17104,2349,＜調味料類＞　（調味ソース類）　中華風合わせ酢,60.5,(0),(Tr),(Tr),-,-,-,-,-,原材料配合割合から推計
17,17106,2351,＜調味料類＞　（調味ソース類）　テンメンジャン,37.5,1.2,1.9,3.1,-,-,-,-,-,
17,17109,2353,＜調味料類＞　（調味ソース類）　ホワイトソース,81.7,0.2,0.2,0.4,-,-,-,-,-,
17,17110,2354,＜調味料類＞　（調味ソース類）　ぽん酢しょうゆ,82.1,(0.2),(0.1),(0.2),-,-,-,-,-,原材料配合割合から推計
17,17137,2355,＜調味料類＞　（調味ソース類）　ぽん酢しょうゆ　市販品,77.0,(0.2),(0.1),(0.3),-,-,-,-,-,原材料配合割合から推計
17,17144,2359,＜調味料類＞　（調味ソース類）　焼きそば粉末ソース,0.1,-,-,-,1.1,1.5,0.6,0.1,3.3,
17,17113,2361,＜調味料類＞　（調味ソース類）　焼き肉のたれ,52.4,(0.1),(0.3),(0.4),-,-,-,-,-,原材料配合割合から推計
17,17115,2363,＜調味料類＞　（調味ソース類）　ゆずこしょう,64.5,2.3,3.9,6.2,-,-,-,-,-,
17,17034,2364,＜調味料類＞　（トマト加工品類）　トマトピューレー,86.9,1.0,0.8,1.8,-,-,-,-,-,
17,17035,2365,＜調味料類＞　（トマト加工品類）　トマトペースト,71.3,2.4,2.3,4.7,-,-,-,-,-,
17,17036,2366,＜調味料類＞　（トマト加工品類）　トマトケチャップ,66.0,0.6,1.2,1.7,-,-,-,-,-,
17,17037,2367,＜調味料類＞　（トマト加工品類）　トマトソース,87.1,0.3,0.8,1.1,-,-,-,-,-,
17,17038,2368,＜調味料類＞　（トマト加工品類）　チリソース,67.3,0.8,1.1,1.9,-,-,-,-,-,
17,17118,2371,＜調味料類＞　（ドレッシング類）　半固形状ドレッシング　マヨネーズタイプ調味料　低カロリータイプ,60.9,0.7,Tr,0.8,-,-,-,-,-,
17,17116,2373,＜調味料類＞　（ドレッシング類）　分離液状ドレッシング　和風ドレッシング　分離液状,69.4,(Tr),(0.2),(0.2),-,-,-,-,-,原材料配合割合から推計
17,17039,2374,＜調味料類＞　（ドレッシング類）　分離液状ドレッシング　和風ドレッシングタイプ調味料　ノンオイルタイプ,71.8,0.2,0,0.2,-,-,-,-,-,
17,17117,2375,＜調味料類＞　（ドレッシング類）　乳化液状ドレッシング　ごまドレッシング,38.1,(0.2),(0.7),(0.8),-,-,-,-,-,原材料配合割合から推計
17,17041,2376,＜調味料類＞　（ドレッシング類）　乳化液状ドレッシング　サウザンアイランドドレッシング,44.1,(0.1),(0.3),(0.4),-,-,-,-,-,原材料配合割合から推計
17,17044,2378,＜調味料類＞　（みそ類）　米みそ　甘みそ,42.6,0.3,5.3,5.6,-,-,-,-,-,
17,17045,2379,＜調味料類＞　（みそ類）　米みそ　淡色辛みそ,45.4,0.6,4.3,4.9,-,-,-,-,-,
17,17046,2380,＜調味料類＞　（みそ類）　米みそ　赤色辛みそ,45.7,0.6,3.5,4.1,-,-,-,-,-,
17,17120,2381,＜調味料類＞　（みそ類）　米みそ　だし入りみそ,49.9,0.5,3.6,4.1,-,-,-,-,-,
17,17145,2382,＜調味料類＞　（みそ類）　米みそ　だし入りみそ　減塩,52.5,-,-,-,1.0,0.9,3.0,0.1,4.9,
17,17047,2383,＜調味料類＞　（みそ類）　麦みそ,44.0,0.7,5.6,6.3,-,-,-,-,-,
17,17048,2384,＜調味料類＞　（みそ類）　豆みそ,44.9,2.2,4.3,6.5,-,-,-,-,-,
17,17119,2385,＜調味料類＞　（みそ類）　減塩みそ,46.0,0.9,3.5,4.3,-,-,-,-,-,
17,17049,2386,＜調味料類＞　（みそ類）　即席みそ　粉末タイプ,2.4,1.1,5.5,6.6,-,-,-,-,-,
17,17050,2387,＜調味料類＞　（みそ類）　即席みそ　ペーストタイプ,61.5,0.5,2.2,2.8,-,-,-,-,-,
17,17121,2388,＜調味料類＞　（みそ類）　辛子酢みそ,43.6,(0.1),(2.5),(2.7),-,-,-,-,-,原材料配合割合から推計
17,17122,2389,＜調味料類＞　（みそ類）　ごまみそ,42.7,(0.6),(4.9),(5.5),-,-,-,-,-,原材料配合割合から推計
17,17123,2390,＜調味料類＞　（みそ類）　酢みそ,44.2,(0.2),(2.7),(2.8),-,-,-,-,-,原材料配合割合から推計
17,17124,2391,＜調味料類＞　（みそ類）　練りみそ,29.9,(0.2),(3.0),(3.2),-,-,-,-,-,原材料配合割合から推計
